,syn_mRNA1_1,syn_mRNA2_1,syn_mRNA3_1,deg_mRNA_1,syn_Pep_1,deg_Pep_1,Pepmax_1,Km_1,deg_Ind_1,Ratio_1,state1_1,state2_1,syn_mRNA1_2,syn_mRNA2_2,syn_mRNA3_2,deg_mRNA_2,syn_Pep_2,deg_Pep_2,Pepmax_2,Km1_2,Km2_2,Ratio_2,state1_2,state2_2,syn_mRNA1_3,syn_mRNA2_3,syn_mRNA3_3,deg_mRNA_3,syn_Pep_3,deg_Pep_3,Pepmax_3,Km_3,deg_Ind_3,Ratio_3,state1_3,state2_3,syn_mRNA1_4,syn_mRNA2_4,syn_mRNA3_4,deg_mRNA_4,syn_Pep_4,deg_Pep_4,Pepmax_4,Km_4,deg_Ind_4,state1_4,state2_4,syn_mRNA1_5,syn_mRNA2_5,syn_mRNA3_5,deg_mRNA_5,syn_Pep_5,deg_Pep_5,Pepmax_5,Km1_5,Km2_5,state1_5,state2_5,syn_mRNA1_6,syn_mRNA2_6,syn_mRNA3_6,deg_mRNA_6,syn_Pep_6,deg_Pep_6,Pepmax_6,Km_6,deg_Ind_6,state1_6,state2_6,syn_mRNA1_7,syn_mRNA2_7,syn_mRNA3_7,deg_mRNA_7,syn_Pep_7,deg_Pep_7,Pepmax_7,Km_7,state1_7,state2_7,syn_mRNA1_8,syn_mRNA2_8,syn_mRNA3_8,deg_mRNA_8,syn_Pep_8,deg_Pep_8,Pepmax_8,Km_8,state1_8,state2_8,syn_mRNA1_9,syn_mRNA2_9,syn_mRNA3_9,deg_mRNA_9,syn_Pep_9,deg_Pep_9,Pepmax_9,deg_Ind_9,state1_9,state2_9,syn_mRNA1_10,syn_mRNA2_10,syn_mRNA3_10,deg_mRNA_10,syn_Pep_10,deg_Pep_10,Pepmax_10,deg_Ind_10,state1_10,state2_10,syn_mRNA1_11,syn_mRNA2_11,syn_mRNA3_11,deg_mRNA_11,syn_Pep_11,deg_Pep_11,Pepmax_11,state1_11,state2_11
354,6.674305256892571e-07,6.442562638805092e-07,1.2863946135905856e-07,0.1357,0.0069070989085156164,0.0015014982119807313,7.496113490328032e-07,34.23156894097668,0.002781491034873424,0.32951941661658235,0.0,0.0,7.064329129140412e-07,5.368740794062619e-07,1.162323555313175e-07,0.1357,0.0059843275357179355,0.0013472375093336961,9.8036390345515e-07,36.561759059823515,29.739011463299576,0.42560985032626886,0.0,0.0,5.350083435939639e-07,6.087946983707061e-07,1.1146433514137967e-07,0.1357,0.005550636409068677,0.0012864871926478812,8.486679438428381e-07,23.626584683229318,0.004112490007636173,0.395748683361908,0.0,0.0,6.116381973207172e-07,5.923216719053798e-07,1.2792229412959544e-07,0.1357,0.0053846717861233805,0.0015142311267950426,7.307893449334325e-07,31.774462447259904,0.00401246014648293,0.0,0.0,6.111375990515047e-07,6.798199147887632e-07,1.1274208198810546e-07,0.1357,0.00636540103546892,0.0015171935367934528,8.27214484126953e-07,26.959636781585825,33.63463386456159,0.0,0.0,6.498510189509867e-07,5.893540424014284e-07,1.1841664131804184e-07,0.1357,0.006788957105222818,0.0019508290072525563,7.709612837618543e-07,32.868833569909796,0.003895852198668633,0.0,0.0,5.3304041809054e-07,6.516587673159308e-07,1.1272165071153565e-07,0.1357,0.006060281779640426,0.001365679122134053,8.014219713050818e-07,36.92000790394474,0.0,0.0,6.077650679609098e-07,5.672852005422397e-07,1.2691347509823086e-07,0.1357,0.005310461622818439,0.001213076872318314,7.405486705294377e-07,31.916207869713475,0.0,0.0,5.37508845097012e-07,7.097883027830587e-07,1.1874394400337904e-07,0.1357,0.005995876835809953,0.0015578631849857167,7.293447552742271e-07,0.004362417693878224,0.0,0.0,5.731155333776656e-07,6.155997099865596e-07,1.1916805224441914e-07,0.1357,0.006280532981488476,0.001522040212226971,8.374031706740169e-07,0.004118353497486171,0.0,0.0,6.740947776335182e-07,6.003738749539635e-07,1.19858333676701e-07,0.1357,0.006300781462155756,0.001830602005677545,9.296725775239818e-07,0.0,0.0
355,6.674305256892571e-07,6.442562638805092e-07,1.2863946135905856e-07,0.1357,0.0069070989085156164,0.0015014982119807313,7.496113490328032e-07,34.23156894097668,0.002781491034873424,0.32951941661658235,0.0,0.0,7.064329129140412e-07,5.368740794062619e-07,1.162323555313175e-07,0.1357,0.0059843275357179355,0.0013472375093336961,9.8036390345515e-07,36.561759059823515,29.739011463299576,0.42560985032626886,0.0,0.0,5.350083435939639e-07,6.087946983707061e-07,1.1146433514137967e-07,0.1357,0.005550636409068677,0.0012864871926478812,8.486679438428381e-07,23.626584683229318,0.004112490007636173,0.395748683361908,0.0,0.0,6.116381973207172e-07,5.923216719053798e-07,1.2792229412959544e-07,0.1357,0.0053846717861233805,0.0015142311267950426,7.307893449334325e-07,31.774462447259904,0.00401246014648293,0.0,0.0,6.111375990515047e-07,6.798199147887632e-07,1.1274208198810546e-07,0.1357,0.00636540103546892,0.0015171935367934528,8.27214484126953e-07,26.959636781585825,33.63463386456159,0.0,0.0,6.498510189509867e-07,5.893540424014284e-07,1.1841664131804184e-07,0.1357,0.006788957105222818,0.0019508290072525563,7.709612837618543e-07,32.868833569909796,0.003895852198668633,0.0,0.0,5.3304041809054e-07,6.516587673159308e-07,1.1272165071153565e-07,0.1357,0.006060281779640426,0.001365679122134053,8.014219713050818e-07,36.92000790394474,0.0,0.0,6.077650679609098e-07,5.672852005422397e-07,1.2691347509823086e-07,0.1357,0.005310461622818439,0.001213076872318314,7.405486705294377e-07,31.916207869713475,0.0,0.0,5.37508845097012e-07,7.097883027830587e-07,1.1874394400337904e-07,0.1357,0.005995876835809953,0.0015578631849857167,7.293447552742271e-07,0.004362417693878224,0.0,0.0,5.731155333776656e-07,6.155997099865596e-07,1.1916805224441914e-07,0.1357,0.006280532981488476,0.001522040212226971,8.374031706740169e-07,0.004118353497486171,0.0,0.0,6.740947776335182e-07,6.003738749539635e-07,1.19858333676701e-07,0.1357,0.006300781462155756,0.001962749307655826,9.296725775239818e-07,0.0,0.0
356,6.674305256892571e-07,6.442562638805092e-07,1.2863946135905856e-07,0.1357,0.0069070989085156164,0.0015014982119807313,7.496113490328032e-07,34.23156894097668,0.002781491034873424,0.32951941661658235,0.0,0.0,7.064329129140412e-07,5.368740794062619e-07,1.162323555313175e-07,0.1357,0.0059843275357179355,0.0013472375093336961,9.8036390345515e-07,36.561759059823515,29.739011463299576,0.42560985032626886,0.0,0.0,5.350083435939639e-07,6.087946983707061e-07,1.1146433514137967e-07,0.1357,0.005550636409068677,0.0012864871926478812,8.486679438428381e-07,23.626584683229318,0.004112490007636173,0.395748683361908,0.0,0.0,6.116381973207172e-07,5.923216719053798e-07,1.2792229412959544e-07,0.1357,0.0053846717861233805,0.0015142311267950426,7.307893449334325e-07,31.774462447259904,0.00401246014648293,0.0,0.0,6.111375990515047e-07,6.798199147887632e-07,1.1274208198810546e-07,0.1357,0.00636540103546892,0.0015171935367934528,8.27214484126953e-07,26.959636781585825,33.63463386456159,0.0,0.0,6.498510189509867e-07,5.893540424014284e-07,1.1841664131804184e-07,0.1357,0.006788957105222818,0.0019508290072525563,7.709612837618543e-07,32.868833569909796,0.003895852198668633,0.0,0.0,5.3304041809054e-07,6.516587673159308e-07,1.1272165071153565e-07,0.1357,0.006060281779640426,0.001365679122134053,8.014219713050818e-07,36.92000790394474,0.0,0.0,6.077650679609098e-07,5.672852005422397e-07,1.2691347509823086e-07,0.1357,0.005310461622818439,0.001213076872318314,7.405486705294377e-07,31.916207869713475,0.0,0.0,5.37508845097012e-07,7.097883027830587e-07,1.1874394400337904e-07,0.1357,0.005995876835809953,0.0015578631849857167,7.293447552742271e-07,0.004362417693878224,0.0,0.0,5.731155333776656e-07,6.155997099865596e-07,1.1916805224441914e-07,0.1357,0.006280532981488476,0.001522040212226971,8.374031706740169e-07,0.004118353497486171,0.0,0.0,6.740947776335182e-07,6.003738749539635e-07,1.19858333676701e-07,0.1357,0.006300781462155756,0.001962749307655826,8.937849771208396e-07,0.0,0.0
357,6.674305256892571e-07,6.442562638805092e-07,1.2863946135905856e-07,0.1357,0.0069070989085156164,0.0015014982119807313,7.606839760680398e-07,34.23156894097668,0.002781491034873424,0.32951941661658235,0.0,0.0,7.064329129140412e-07,5.368740794062619e-07,1.162323555313175e-07,0.1357,0.0059843275357179355,0.0013472375093336961,9.8036390345515e-07,36.561759059823515,29.739011463299576,0.42560985032626886,0.0,0.0,5.350083435939639e-07,6.087946983707061e-07,1.1146433514137967e-07,0.1357,0.005550636409068677,0.0012864871926478812,8.486679438428381e-07,23.626584683229318,0.004112490007636173,0.395748683361908,0.0,0.0,6.116381973207172e-07,5.923216719053798e-07,1.2792229412959544e-07,0.1357,0.0053846717861233805,0.0015142311267950426,7.307893449334325e-07,31.774462447259904,0.00401246014648293,0.0,0.0,6.111375990515047e-07,6.798199147887632e-07,1.1274208198810546e-07,0.1357,0.00636540103546892,0.0015171935367934528,8.27214484126953e-07,26.959636781585825,33.63463386456159,0.0,0.0,6.498510189509867e-07,5.893540424014284e-07,1.1841664131804184e-07,0.1357,0.006788957105222818,0.0019508290072525563,7.709612837618543e-07,32.868833569909796,0.003895852198668633,0.0,0.0,5.3304041809054e-07,6.516587673159308e-07,1.1272165071153565e-07,0.1357,0.006060281779640426,0.001365679122134053,8.014219713050818e-07,36.92000790394474,0.0,0.0,6.077650679609098e-07,5.672852005422397e-07,1.2691347509823086e-07,0.1357,0.005310461622818439,0.001213076872318314,7.405486705294377e-07,31.916207869713475,0.0,0.0,5.37508845097012e-07,7.097883027830587e-07,1.1874394400337904e-07,0.1357,0.005995876835809953,0.0015578631849857167,7.293447552742271e-07,0.004362417693878224,0.0,0.0,5.731155333776656e-07,6.155997099865596e-07,1.1916805224441914e-07,0.1357,0.006280532981488476,0.001522040212226971,8.374031706740169e-07,0.004118353497486171,0.0,0.0,6.740947776335182e-07,6.003738749539635e-07,1.19858333676701e-07,0.1357,0.006300781462155756,0.001962749307655826,8.937849771208396e-07,0.0,0.0
358,6.674305256892571e-07,6.442562638805092e-07,1.2863946135905856e-07,0.1357,0.0069070989085156164,0.0015014982119807313,7.606839760680398e-07,34.23156894097668,0.002659109982227959,0.32951941661658235,0.0,0.0,7.064329129140412e-07,5.368740794062619e-07,1.162323555313175e-07,0.1357,0.0059843275357179355,0.0013472375093336961,9.8036390345515e-07,36.561759059823515,29.739011463299576,0.42560985032626886,0.0,0.0,5.350083435939639e-07,6.087946983707061e-07,1.1146433514137967e-07,0.1357,0.005550636409068677,0.0012864871926478812,8.486679438428381e-07,23.626584683229318,0.004112490007636173,0.395748683361908,0.0,0.0,6.116381973207172e-07,5.923216719053798e-07,1.2792229412959544e-07,0.1357,0.0053846717861233805,0.0015142311267950426,7.307893449334325e-07,31.774462447259904,0.00401246014648293,0.0,0.0,6.111375990515047e-07,6.798199147887632e-07,1.1274208198810546e-07,0.1357,0.00636540103546892,0.0015171935367934528,8.27214484126953e-07,26.959636781585825,33.63463386456159,0.0,0.0,6.498510189509867e-07,5.893540424014284e-07,1.1841664131804184e-07,0.1357,0.006788957105222818,0.0019508290072525563,7.709612837618543e-07,32.868833569909796,0.003895852198668633,0.0,0.0,5.3304041809054e-07,6.516587673159308e-07,1.1272165071153565e-07,0.1357,0.006060281779640426,0.001365679122134053,8.014219713050818e-07,36.92000790394474,0.0,0.0,6.077650679609098e-07,5.672852005422397e-07,1.2691347509823086e-07,0.1357,0.005310461622818439,0.001213076872318314,7.405486705294377e-07,31.916207869713475,0.0,0.0,5.37508845097012e-07,7.097883027830587e-07,1.1874394400337904e-07,0.1357,0.005995876835809953,0.0015578631849857167,7.293447552742271e-07,0.004362417693878224,0.0,0.0,5.731155333776656e-07,6.155997099865596e-07,1.1916805224441914e-07,0.1357,0.006280532981488476,0.001522040212226971,8.374031706740169e-07,0.004118353497486171,0.0,0.0,6.740947776335182e-07,6.003738749539635e-07,1.19858333676701e-07,0.1357,0.006300781462155756,0.001962749307655826,8.937849771208396e-07,0.0,0.0
359,6.674305256892571e-07,6.442562638805092e-07,1.2863946135905856e-07,0.1357,0.0069070989085156164,0.0015014982119807313,7.606839760680398e-07,34.23156894097668,0.002659109982227959,0.32951941661658235,0.0,0.0,7.411322144972636e-07,5.368740794062619e-07,1.162323555313175e-07,0.1357,0.0059843275357179355,0.0013472375093336961,9.8036390345515e-07,36.561759059823515,29.739011463299576,0.42560985032626886,0.0,0.0,5.350083435939639e-07,6.087946983707061e-07,1.1146433514137967e-07,0.1357,0.005550636409068677,0.0012864871926478812,8.486679438428381e-07,23.626584683229318,0.004112490007636173,0.395748683361908,0.0,0.0,6.116381973207172e-07,5.923216719053798e-07,1.2792229412959544e-07,0.1357,0.0053846717861233805,0.0015142311267950426,7.307893449334325e-07,31.774462447259904,0.00401246014648293,0.0,0.0,6.111375990515047e-07,6.798199147887632e-07,1.1274208198810546e-07,0.1357,0.00636540103546892,0.0015171935367934528,8.27214484126953e-07,26.959636781585825,33.63463386456159,0.0,0.0,6.498510189509867e-07,5.893540424014284e-07,1.1841664131804184e-07,0.1357,0.006788957105222818,0.0019508290072525563,7.709612837618543e-07,32.868833569909796,0.003895852198668633,0.0,0.0,5.3304041809054e-07,6.516587673159308e-07,1.1272165071153565e-07,0.1357,0.006060281779640426,0.001365679122134053,8.014219713050818e-07,36.92000790394474,0.0,0.0,6.077650679609098e-07,5.672852005422397e-07,1.2691347509823086e-07,0.1357,0.005310461622818439,0.001213076872318314,7.405486705294377e-07,31.916207869713475,0.0,0.0,5.37508845097012e-07,7.097883027830587e-07,1.1874394400337904e-07,0.1357,0.005995876835809953,0.0015578631849857167,7.293447552742271e-07,0.004362417693878224,0.0,0.0,5.731155333776656e-07,6.155997099865596e-07,1.1916805224441914e-07,0.1357,0.006280532981488476,0.001522040212226971,8.374031706740169e-07,0.004118353497486171,0.0,0.0,6.740947776335182e-07,6.003738749539635e-07,1.19858333676701e-07,0.1357,0.006300781462155756,0.001962749307655826,8.937849771208396e-07,0.0,0.0
360,6.674305256892571e-07,6.442562638805092e-07,1.2863946135905856e-07,0.1357,0.0069070989085156164,0.0015014982119807313,7.606839760680398e-07,34.23156894097668,0.002659109982227959,0.32951941661658235,0.0,0.0,7.411322144972636e-07,5.368740794062619e-07,1.162323555313175e-07,0.1357,0.0059843275357179355,0.0012712533707009684,9.8036390345515e-07,36.561759059823515,29.739011463299576,0.42560985032626886,0.0,0.0,5.350083435939639e-07,6.087946983707061e-07,1.1146433514137967e-07,0.1357,0.005550636409068677,0.0012864871926478812,8.486679438428381e-07,23.626584683229318,0.004112490007636173,0.395748683361908,0.0,0.0,6.116381973207172e-07,5.923216719053798e-07,1.2792229412959544e-07,0.1357,0.0053846717861233805,0.0015142311267950426,7.307893449334325e-07,31.774462447259904,0.00401246014648293,0.0,0.0,6.111375990515047e-07,6.798199147887632e-07,1.1274208198810546e-07,0.1357,0.00636540103546892,0.0015171935367934528,8.27214484126953e-07,26.959636781585825,33.63463386456159,0.0,0.0,6.498510189509867e-07,5.893540424014284e-07,1.1841664131804184e-07,0.1357,0.006788957105222818,0.0019508290072525563,7.709612837618543e-07,32.868833569909796,0.003895852198668633,0.0,0.0,5.3304041809054e-07,6.516587673159308e-07,1.1272165071153565e-07,0.1357,0.006060281779640426,0.001365679122134053,8.014219713050818e-07,36.92000790394474,0.0,0.0,6.077650679609098e-07,5.672852005422397e-07,1.2691347509823086e-07,0.1357,0.005310461622818439,0.001213076872318314,7.405486705294377e-07,31.916207869713475,0.0,0.0,5.37508845097012e-07,7.097883027830587e-07,1.1874394400337904e-07,0.1357,0.005995876835809953,0.0015578631849857167,7.293447552742271e-07,0.004362417693878224,0.0,0.0,5.731155333776656e-07,6.155997099865596e-07,1.1916805224441914e-07,0.1357,0.006280532981488476,0.001522040212226971,8.374031706740169e-07,0.004118353497486171,0.0,0.0,6.740947776335182e-07,6.003738749539635e-07,1.19858333676701e-07,0.1357,0.006300781462155756,0.001962749307655826,8.937849771208396e-07,0.0,0.0
361,6.674305256892571e-07,6.442562638805092e-07,1.2863946135905856e-07,0.1357,0.0069070989085156164,0.0015014982119807313,7.606839760680398e-07,34.23156894097668,0.002659109982227959,0.32951941661658235,0.0,0.0,7.411322144972636e-07,5.368740794062619e-07,1.162323555313175e-07,0.1357,0.0059843275357179355,0.0012712533707009684,9.8036390345515e-07,36.561759059823515,25.988526510872173,0.42560985032626886,0.0,0.0,5.350083435939639e-07,6.087946983707061e-07,1.1146433514137967e-07,0.1357,0.005550636409068677,0.0012864871926478812,8.486679438428381e-07,23.626584683229318,0.004112490007636173,0.395748683361908,0.0,0.0,6.116381973207172e-07,5.923216719053798e-07,1.2792229412959544e-07,0.1357,0.0053846717861233805,0.0015142311267950426,7.307893449334325e-07,31.774462447259904,0.00401246014648293,0.0,0.0,6.111375990515047e-07,6.798199147887632e-07,1.1274208198810546e-07,0.1357,0.00636540103546892,0.0015171935367934528,8.27214484126953e-07,26.959636781585825,33.63463386456159,0.0,0.0,6.498510189509867e-07,5.893540424014284e-07,1.1841664131804184e-07,0.1357,0.006788957105222818,0.0019508290072525563,7.709612837618543e-07,32.868833569909796,0.003895852198668633,0.0,0.0,5.3304041809054e-07,6.516587673159308e-07,1.1272165071153565e-07,0.1357,0.006060281779640426,0.001365679122134053,8.014219713050818e-07,36.92000790394474,0.0,0.0,6.077650679609098e-07,5.672852005422397e-07,1.2691347509823086e-07,0.1357,0.005310461622818439,0.001213076872318314,7.405486705294377e-07,31.916207869713475,0.0,0.0,5.37508845097012e-07,7.097883027830587e-07,1.1874394400337904e-07,0.1357,0.005995876835809953,0.0015578631849857167,7.293447552742271e-07,0.004362417693878224,0.0,0.0,5.731155333776656e-07,6.155997099865596e-07,1.1916805224441914e-07,0.1357,0.006280532981488476,0.001522040212226971,8.374031706740169e-07,0.004118353497486171,0.0,0.0,6.740947776335182e-07,6.003738749539635e-07,1.19858333676701e-07,0.1357,0.006300781462155756,0.001962749307655826,8.937849771208396e-07,0.0,0.0
362,6.674305256892571e-07,6.442562638805092e-07,1.2863946135905856e-07,0.1357,0.0069070989085156164,0.0015014982119807313,7.606839760680398e-07,34.23156894097668,0.002659109982227959,0.32951941661658235,0.0,0.0,7.411322144972636e-07,5.368740794062619e-07,1.162323555313175e-07,0.1357,0.0059843275357179355,0.0012712533707009684,9.8036390345515e-07,36.561759059823515,25.988526510872173,0.4144051361682097,0.0,0.0,5.350083435939639e-07,6.087946983707061e-07,1.1146433514137967e-07,0.1357,0.005550636409068677,0.0012864871926478812,8.486679438428381e-07,23.626584683229318,0.004112490007636173,0.395748683361908,0.0,0.0,6.116381973207172e-07,5.923216719053798e-07,1.2792229412959544e-07,0.1357,0.0053846717861233805,0.0015142311267950426,7.307893449334325e-07,31.774462447259904,0.00401246014648293,0.0,0.0,6.111375990515047e-07,6.798199147887632e-07,1.1274208198810546e-07,0.1357,0.00636540103546892,0.0015171935367934528,8.27214484126953e-07,26.959636781585825,33.63463386456159,0.0,0.0,6.498510189509867e-07,5.893540424014284e-07,1.1841664131804184e-07,0.1357,0.006788957105222818,0.0019508290072525563,7.709612837618543e-07,32.868833569909796,0.003895852198668633,0.0,0.0,5.3304041809054e-07,6.516587673159308e-07,1.1272165071153565e-07,0.1357,0.006060281779640426,0.001365679122134053,8.014219713050818e-07,36.92000790394474,0.0,0.0,6.077650679609098e-07,5.672852005422397e-07,1.2691347509823086e-07,0.1357,0.005310461622818439,0.001213076872318314,7.405486705294377e-07,31.916207869713475,0.0,0.0,5.37508845097012e-07,7.097883027830587e-07,1.1874394400337904e-07,0.1357,0.005995876835809953,0.0015578631849857167,7.293447552742271e-07,0.004362417693878224,0.0,0.0,5.731155333776656e-07,6.155997099865596e-07,1.1916805224441914e-07,0.1357,0.006280532981488476,0.001522040212226971,8.374031706740169e-07,0.004118353497486171,0.0,0.0,6.740947776335182e-07,6.003738749539635e-07,1.19858333676701e-07,0.1357,0.006300781462155756,0.001962749307655826,8.937849771208396e-07,0.0,0.0
363,6.674305256892571e-07,6.442562638805092e-07,1.2863946135905856e-07,0.1357,0.0069070989085156164,0.0015014982119807313,7.606839760680398e-07,34.23156894097668,0.002659109982227959,0.32951941661658235,0.0,0.0,7.411322144972636e-07,5.368740794062619e-07,1.162323555313175e-07,0.1357,0.0059843275357179355,0.0012712533707009684,9.8036390345515e-07,36.561759059823515,25.988526510872173,0.4144051361682097,0.0,0.0,6.176856042168366e-07,6.087946983707061e-07,1.1146433514137967e-07,0.1357,0.005550636409068677,0.0012864871926478812,8.486679438428381e-07,23.626584683229318,0.004112490007636173,0.395748683361908,0.0,0.0,6.116381973207172e-07,5.923216719053798e-07,1.2792229412959544e-07,0.1357,0.0053846717861233805,0.0015142311267950426,7.307893449334325e-07,31.774462447259904,0.00401246014648293,0.0,0.0,6.111375990515047e-07,6.798199147887632e-07,1.1274208198810546e-07,0.1357,0.00636540103546892,0.0015171935367934528,8.27214484126953e-07,26.959636781585825,33.63463386456159,0.0,0.0,6.498510189509867e-07,5.893540424014284e-07,1.1841664131804184e-07,0.1357,0.006788957105222818,0.0019508290072525563,7.709612837618543e-07,32.868833569909796,0.003895852198668633,0.0,0.0,5.3304041809054e-07,6.516587673159308e-07,1.1272165071153565e-07,0.1357,0.006060281779640426,0.001365679122134053,8.014219713050818e-07,36.92000790394474,0.0,0.0,6.077650679609098e-07,5.672852005422397e-07,1.2691347509823086e-07,0.1357,0.005310461622818439,0.001213076872318314,7.405486705294377e-07,31.916207869713475,0.0,0.0,5.37508845097012e-07,7.097883027830587e-07,1.1874394400337904e-07,0.1357,0.005995876835809953,0.0015578631849857167,7.293447552742271e-07,0.004362417693878224,0.0,0.0,5.731155333776656e-07,6.155997099865596e-07,1.1916805224441914e-07,0.1357,0.006280532981488476,0.001522040212226971,8.374031706740169e-07,0.004118353497486171,0.0,0.0,6.740947776335182e-07,6.003738749539635e-07,1.19858333676701e-07,0.1357,0.006300781462155756,0.001962749307655826,8.937849771208396e-07,0.0,0.0
364,6.674305256892571e-07,6.442562638805092e-07,1.2863946135905856e-07,0.1357,0.0069070989085156164,0.0015014982119807313,7.606839760680398e-07,34.23156894097668,0.002659109982227959,0.32951941661658235,0.0,0.0,7.411322144972636e-07,5.368740794062619e-07,1.162323555313175e-07,0.1357,0.0059843275357179355,0.0012712533707009684,9.8036390345515e-07,36.561759059823515,25.988526510872173,0.4144051361682097,0.0,0.0,6.176856042168366e-07,6.087946983707061e-07,1.170419372433499e-07,0.1357,0.005550636409068677,0.0012864871926478812,8.486679438428381e-07,23.626584683229318,0.004112490007636173,0.395748683361908,0.0,0.0,6.116381973207172e-07,5.923216719053798e-07,1.2792229412959544e-07,0.1357,0.0053846717861233805,0.0015142311267950426,7.307893449334325e-07,31.774462447259904,0.00401246014648293,0.0,0.0,6.111375990515047e-07,6.798199147887632e-07,1.1274208198810546e-07,0.1357,0.00636540103546892,0.0015171935367934528,8.27214484126953e-07,26.959636781585825,33.63463386456159,0.0,0.0,6.498510189509867e-07,5.893540424014284e-07,1.1841664131804184e-07,0.1357,0.006788957105222818,0.0019508290072525563,7.709612837618543e-07,32.868833569909796,0.003895852198668633,0.0,0.0,5.3304041809054e-07,6.516587673159308e-07,1.1272165071153565e-07,0.1357,0.006060281779640426,0.001365679122134053,8.014219713050818e-07,36.92000790394474,0.0,0.0,6.077650679609098e-07,5.672852005422397e-07,1.2691347509823086e-07,0.1357,0.005310461622818439,0.001213076872318314,7.405486705294377e-07,31.916207869713475,0.0,0.0,5.37508845097012e-07,7.097883027830587e-07,1.1874394400337904e-07,0.1357,0.005995876835809953,0.0015578631849857167,7.293447552742271e-07,0.004362417693878224,0.0,0.0,5.731155333776656e-07,6.155997099865596e-07,1.1916805224441914e-07,0.1357,0.006280532981488476,0.001522040212226971,8.374031706740169e-07,0.004118353497486171,0.0,0.0,6.740947776335182e-07,6.003738749539635e-07,1.19858333676701e-07,0.1357,0.006300781462155756,0.001962749307655826,8.937849771208396e-07,0.0,0.0
